Connected to PostgreSQL
[LOG] Server running on port 8080

 ┌───────────────────────────────────────────────────┐ 
 │                  Fiber v2.52.10                   │ 
 │               http://127.0.0.1:8080               │ 
 │       (bound on host 0.0.0.0 and port 8080)       │ 
 │                                                   │ 
 │ Handlers ............ 62  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID ................. 1 │ 
 └───────────────────────────────────────────────────┘ 

12:35:00 | 200 |    6.643254ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:01 | 200 |    5.569843ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:01 | 200 |    4.572575ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:09 | 200 |    1.394558ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:09 | 200 |    1.763725ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:09 | 200 |    4.330941ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:11 | 200 |    4.566202ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:11 | 200 |     2.28616ms | 172.18.0.5 | PUT | /api/v1/notifications/1bc4396a-9bd5-4069-bbf8-42db96f6d2f0/read | -
10:29:11 | 200 |    1.890078ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:11 | 200 |    2.102096ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:11 | 200 |    2.688833ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:11 | 200 |    1.897979ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:14 | 200 |    1.343612ms | 172.18.0.5 | GET | /api/v1/cities | -
10:29:14 | 200 |     1.23405ms | 172.18.0.5 | GET | /api/v1/niches | -
10:29:14 | 200 |    1.176168ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:29:14 | 200 |    5.395942ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:14 | 200 |    1.534657ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:29:14 | 200 |    2.830663ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:14 | 200 |   10.043809ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:14 | 200 |   16.166869ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:14 | 101 |      763.58µs | 172.18.0.5 | GET | /ws/notifications | -
10:29:14 | 200 |    1.487723ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:14 | 200 |     613.551µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:14 | 200 |     498.984µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:14 | 200 |     434.158µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:26 | 200 |    1.987455ms | 172.18.0.5 | GET | /api/v1/users/07b40540-5ee9-4718-ae97-d982b3aae04e/consultant | -
10:29:26 | 200 |    1.926164ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:26 | 200 |    4.900563ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:26 | 200 |    2.119054ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:29:26 | 101 |     388.811µs | 172.18.0.5 | GET | /ws/chat | -
10:29:26 | 200 |    1.910125ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:26 | 200 |    2.164568ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:26 | 200 |      2.3217ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:26 | 200 |    2.038141ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:28 | 200 |    5.260528ms | 172.18.0.5 | GET | /api/v1/cities | -
10:29:28 | 200 |    1.394559ms | 172.18.0.5 | GET | /api/v1/niches | -
10:29:28 | 200 |    3.398507ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:29:28 | 200 |   18.480355ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:28 | 200 |    3.238991ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:28 | 200 |   33.346876ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:29:28 | 200 |    4.461279ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:28 | 200 |   36.571439ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:28 | 200 |    1.165344ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:28 | 101 |     238.542µs | 172.18.0.5 | GET | /ws/notifications | -
10:29:28 | 200 |     436.559µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:28 | 200 |     506.335µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:28 | 200 |      555.34µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:33 | 200 |    1.194729ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:33 | 200 |    1.723313ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:33 | 200 |    1.402336ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:33 | 200 |    2.168805ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:33 | 200 |    2.006104ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:33 | 200 |    1.955862ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:34 | 200 |    1.007928ms | 172.18.0.5 | GET | /api/v1/niches | -
10:29:34 | 200 |    1.156489ms | 172.18.0.5 | GET | /api/v1/cities | -
10:29:34 | 200 |    6.380962ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:34 | 200 |   12.815538ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:29:34 | 200 |    1.808429ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:29:34 | 200 |    1.559532ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:34 | 200 |    1.525525ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:34 | 200 |    5.853281ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:29:34 | 200 |    1.061538ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:34 | 101 |      631.75µs | 172.18.0.5 | GET | /ws/notifications | -
10:29:34 | 200 |     510.649µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:34 | 200 |     575.011µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:34 | 200 |     758.074µs | 172.18.0.5 | GET | /api/v1/cities | -
10:29:37 | 200 |    2.016581ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:37 | 200 |    2.005889ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:37 | 200 |    1.964676ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:29:37 | 101 |     400.161µs | 172.18.0.5 | GET | /ws/chat | -
10:29:41 | 200 |    1.928025ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:41 | 200 |    2.015553ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:45 | 200 |    2.022264ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:47 | 200 |    1.716656ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:47 | 200 |    1.219876ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:48 | 200 |    2.120112ms | 172.18.0.5 | GET | /api/v1/users/07b40540-5ee9-4718-ae97-d982b3aae04e/consultant | -
10:29:48 | 200 |     1.91756ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:48 | 200 |     4.73191ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:48 | 200 |    2.405037ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:29:48 | 101 |     409.078µs | 172.18.0.5 | GET | /ws/chat | -
10:29:49 | 200 |    4.250631ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:29:51 | 200 |    6.502056ms | 172.18.0.5 | PATCH | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/status | -
10:29:51 | 200 |     347.248µs | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:29:52 | 200 |   13.567117ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:52 | 200 |    4.109971ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:52 | 200 |    1.988259ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:52 | 200 |    3.211891ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:52 | 200 |    4.839823ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:29:52 | 200 |    5.449734ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:52 | 200 |   14.494457ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:52 | 200 |    3.741803ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:53 | 200 |    2.238781ms | 172.18.0.5 | PUT | /api/v1/notifications/c49f6e8e-0a5b-4551-9dd7-48993405b7ef/read | -
10:29:53 | 200 |   11.821302ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:53 | 200 |   16.835782ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:29:53 | 200 |   70.490144ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:53 | 200 |   26.619829ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:53 | 200 |    2.945319ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:29:54 | 200 |     2.90568ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:29:55 | 101 |    2.507674ms | 172.18.0.5 | GET | /ws/chat | -
10:29:56 | 200 |     454.878µs | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:30:01 | 200 |     392.012µs | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:30:03 | 200 |    2.065611ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:03 | 200 |    4.520221ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:30:03 | 200 |    1.032919ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:03 | 200 |     2.28683ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:03 | 200 |    5.934581ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:30:06 | 200 |     411.816µs | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:30:07 | 200 |     1.95599ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:07 | 200 |    2.091371ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:07 | 200 |    1.896134ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:07 | 200 |    2.082914ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:11 | 200 |     397.077µs | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:30:16 | 200 |    1.496679ms | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:30:18 | 200 |    1.951161ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:18 | 200 |    5.117061ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:30:21 | 200 |     382.527µs | 172.18.0.5 | GET | /api/v1/bookings/629a7251-0387-4346-be48-bbf3c308debf/call-status | -
10:30:22 | 200 |    1.597134ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:22 | 200 |    2.160391ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:22 | 200 |    4.381168ms | 172.18.0.5 | GET | /api/v1/bookings/consultant/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:30:22 | 200 |    2.004092ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:22 | 200 |    2.353279ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:22 | 200 |    2.094059ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:22 | 200 |    2.071485ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:24 | 200 |     627.806µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:24 | 200 |    1.195881ms | 172.18.0.5 | GET | /api/v1/niches | -
10:30:24 | 200 |    3.637627ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:30:24 | 200 |   11.813673ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:24 | 200 |   28.344035ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:30:24 | 200 |    5.260236ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:24 | 200 |     30.5982ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:24 | 200 |     503.417µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:24 | 101 |     294.491µs | 172.18.0.5 | GET | /ws/notifications | -
10:30:24 | 200 |   26.070957ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:24 | 200 |   27.873756ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:24 | 200 |     533.832µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:24 | 200 |    1.314557ms | 172.18.0.5 | GET | /api/v1/cities | -
10:30:27 | 200 |    1.659416ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:27 | 200 |    3.898312ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:27 | 200 |    1.218296ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:27 | 200 |    2.707782ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:27 | 200 |    2.074555ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:27 | 200 |    2.680284ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:27 | 200 |     513.247µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:27 | 200 |    6.533365ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:27 | 200 |    7.581966ms | 172.18.0.5 | GET | /api/v1/niches | -
10:30:27 | 200 |   17.312963ms | 172.18.0.5 | GET | /api/v1/auth/me | -
10:30:27 | 200 |    1.297459ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:30:28 | 200 |    2.353849ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:28 | 200 |    1.563272ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:28 | 200 |    1.195173ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:28 | 200 |   14.489792ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:28 | 101 |     410.033µs | 172.18.0.5 | GET | /ws/notifications | -
10:30:28 | 200 |     589.486µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:28 | 200 |      535.51µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:28 | 200 |    1.259541ms | 172.18.0.5 | GET | /api/v1/cities | -
10:30:31 | 200 |    1.514547ms | 172.18.0.5 | GET | /api/v1/cities | -
10:30:31 | 200 |    5.880733ms | 172.18.0.5 | GET | /api/v1/consultants/e979b41a-7f0a-4154-95d2-ebe2050e7b04 | -
10:30:31 | 200 |      691.31µs | 172.18.0.5 | GET | /api/v1/cities | -
10:30:31 | 200 |    2.152453ms | 172.18.0.5 | GET | /api/v1/blogs | -
10:30:31 | 200 |    8.092383ms | 172.18.0.5 | GET | /api/v1/consultants | -
10:30:33 | 200 |     1.76825ms | 172.18.0.5 | POST | /api/v1/conversations | -
10:30:33 | 200 |    4.354091ms | 172.18.0.5 | GET | /api/v1/conversations | -
10:30:33 | 200 |    3.309822ms | 172.18.0.5 | GET | /api/v1/bookings/my-trips | -
10:30:33 | 200 |    2.658804ms | 172.18.0.5 | GET | /api/v1/conversations/5558b74d-8716-46ce-b39c-0c8c47fb9396/messages | -
10:30:33 | 101 |     435.125µs | 172.18.0.5 | GET | /ws/chat | -
10:30:35 | 200 |    1.797091ms | 172.18.0.5 | GET | /api/v1/notifications | -
10:30:35 | 200 |    1.326422ms | 172.18.0.5 | GET | /api/v1/notifications | -
16:38:44 | 200 |    1.749477ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:38:44 | 200 |    5.171009ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:38:44 | 200 |    1.893605ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:38:44 | 200 |     861.177µs | 172.18.0.5 | GET | /api/v1/cities | -
16:38:44 | 200 |    1.888319ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:38:44 | 200 |     806.332µs | 172.18.0.5 | GET | /api/v1/niches | -
16:38:44 | 200 |    4.147863ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:38:44 | 200 |    6.182362ms | 172.18.0.5 | GET | /api/v1/cities | -
16:38:44 | 200 |     520.969µs | 172.18.0.5 | GET | /api/v1/cities | -
16:38:45 | 200 |     784.254µs | 172.18.0.5 | GET | /api/v1/cities | -
16:39:20 | 200 |    4.023169ms | 172.18.0.5 | GET | /api/v1/consultants/64dde902-a147-4a38-92fd-1d3530f51149 | -
16:39:20 | 200 |     525.851µs | 172.18.0.5 | GET | /api/v1/cities | -
16:39:20 | 200 |    4.851808ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:20 | 200 |    1.282026ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:39:20 | 200 |      484.94µs | 172.18.0.5 | GET | /api/v1/cities | -
16:39:25 | 200 |     537.481µs | 172.18.0.5 | GET | /api/v1/cities | -
16:39:25 | 200 |     779.748µs | 172.18.0.5 | GET | /api/v1/niches | -
16:39:25 | 200 |    4.438406ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:25 | 200 |    2.462185ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:39:25 | 200 |    2.552065ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:25 | 200 |    1.079892ms | 172.18.0.5 | GET | /api/v1/cities | -
16:39:25 | 200 |   24.184589ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:25 | 200 |   21.986093ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:25 | 200 |     425.473µs | 172.18.0.5 | GET | /api/v1/cities | -
16:39:27 | 200 |    2.490557ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:39:27 | 200 |    2.919108ms | 172.18.0.5 | GET | /api/v1/cities | -
16:39:27 | 200 |    1.081398ms | 172.18.0.5 | GET | /api/v1/cities | -
16:39:27 | 200 |   29.900463ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:27 | 200 |   32.126144ms | 172.18.0.5 | GET | /api/v1/consultants/64dde902-a147-4a38-92fd-1d3530f51149 | -
16:39:35 | 200 |    2.019044ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:39:35 | 200 |    6.319457ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:35 | 200 |   26.894812ms | 172.18.0.5 | GET | /api/v1/niches | -
16:39:35 | 200 |   29.716802ms | 172.18.0.5 | GET | /api/v1/cities | -
16:39:35 | 200 |    3.012073ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:35 | 200 |    3.447168ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:35 | 200 |   42.986625ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:39:35 | 200 |     552.515µs | 172.18.0.5 | GET | /api/v1/cities | -
16:39:35 | 200 |     622.253µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:15 | 200 |     786.744µs | 172.18.0.5 | GET | /api/v1/languages | -
16:40:15 | 200 |      914.22µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:15 | 200 |     3.99936ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:40:15 | 200 |     473.127µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:15 | 200 |     557.163µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:17 | 200 |    1.300367ms | 172.18.0.5 | GET | /api/v1/cities | -
16:40:17 | 200 |    1.914793ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:40:17 | 200 |     370.905µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:17 | 200 |   25.108966ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:40:17 | 200 |   31.490659ms | 172.18.0.5 | GET | /api/v1/consultants/64dde902-a147-4a38-92fd-1d3530f51149 | -
16:40:27 | 200 |     494.571µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:27 | 200 |     691.122µs | 172.18.0.5 | GET | /api/v1/niches | -
16:40:27 | 200 |    2.122068ms | 172.18.0.5 | GET | /api/v1/blogs | -
16:40:27 | 200 |    5.866744ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:40:27 | 200 |     445.203µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:27 | 200 |   39.671009ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:40:27 | 200 |     447.777µs | 172.18.0.5 | GET | /api/v1/cities | -
16:40:27 | 200 |   48.409923ms | 172.18.0.5 | GET | /api/v1/consultants | -
16:40:27 | 200 |   55.361671ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |     636.732µs | 172.18.0.5 | GET | /api/v1/cities | -
07:38:49 | 200 |      839.47µs | 172.18.0.5 | GET | /api/v1/niches | -
07:38:49 | 200 |    4.082301ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |     2.58629ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:38:49 | 200 |     526.457µs | 172.18.0.5 | GET | /api/v1/cities | -
07:38:49 | 200 |   16.214443ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |   24.041102ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |   25.126921ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |     450.831µs | 172.18.0.5 | GET | /api/v1/cities | -
07:38:49 | 200 |     462.199µs | 172.18.0.5 | GET | /api/v1/cities | -
07:38:49 | 200 |    3.722921ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |    1.946824ms | 172.18.0.5 | GET | /api/v1/niches | -
07:38:49 | 200 |     5.66216ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |   25.767423ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |   28.000941ms | 172.18.0.5 | GET | /api/v1/cities | -
07:38:49 | 200 |   36.565015ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:38:49 | 200 |    1.339649ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:43:10 | 200 |    4.100959ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:43:10 | 200 |    4.649587ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:43:10 | 200 |   21.503988ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:43:10 | 200 |   23.960082ms | 172.18.0.5 | GET | /api/v1/niches | -
07:43:10 | 200 |   30.082962ms | 172.18.0.5 | GET | /api/v1/cities | -
07:43:10 | 200 |   35.063807ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:43:10 | 200 |    1.467588ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:45:17 | 200 |    2.654155ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:17 | 200 |   23.660032ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:17 | 200 |   23.200679ms | 172.18.0.5 | GET | /api/v1/cities | -
07:45:17 | 200 |     5.61041ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:45:17 | 200 |   28.580713ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:17 | 200 |   33.369447ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:17 | 200 |   34.629192ms | 172.18.0.5 | GET | /api/v1/niches | -
07:45:45 | 200 |    5.581102ms | 172.18.0.5 | GET | /api/v1/niches | -
07:45:45 | 200 |   23.472147ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:45 | 200 |    4.134274ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:45:45 | 200 |     33.6063ms | 172.18.0.5 | GET | /api/v1/cities | -
07:45:45 | 200 |   42.248452ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:45 | 200 |   46.095836ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:45:45 | 200 |   53.159363ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:46:23 | 200 |     841.283µs | 172.18.0.5 | GET | /api/v1/niches | -
07:46:23 | 200 |    2.177688ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:46:23 | 200 |    5.937594ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:46:23 | 200 |   14.547227ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:46:23 | 200 |   21.642253ms | 172.18.0.5 | GET | /api/v1/cities | -
07:46:23 | 200 |     7.54884ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:46:23 | 200 |   43.384735ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:09 | 200 |    6.011495ms | 172.18.0.5 | GET | /api/v1/niches | -
07:47:09 | 200 |   32.832731ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:09 | 200 |   49.111137ms | 172.18.0.5 | GET | /api/v1/cities | -
07:47:10 | 200 |    4.853763ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:47:09 | 200 |   67.687211ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:09 | 200 |   70.973434ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:09 | 200 |   75.927783ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:20 | 200 |   25.567022ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:20 | 200 |   42.650334ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:20 | 200 |   33.548845ms | 172.18.0.5 | GET | /api/v1/cities | -
07:47:20 | 200 |   37.785434ms | 172.18.0.5 | GET | /api/v1/niches | -
07:47:20 | 200 |   47.926392ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:20 | 200 |    4.360077ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:47:20 | 200 |   54.990424ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:50 | 200 |    2.699058ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:50 | 200 |    5.379702ms | 172.18.0.5 | GET | /api/v1/niches | -
07:47:50 | 200 |   13.984574ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:50 | 200 |   24.183427ms | 172.18.0.5 | GET | /api/v1/cities | -
07:47:50 | 200 |    4.451758ms | 172.18.0.5 | GET | /api/v1/blogs | -
07:47:50 | 200 |   38.444635ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:47:50 | 200 |   50.835089ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:48:01 | 200 |    2.773558ms | 172.18.0.5 | GET | /api/v1/consultants | -
07:48:01 | 200 |     926.411µs | 172.18.0.5 | GET | /api/v1/niches | -
07:48:01 | 200 |   24.957041ms | 172.18.0.5 | GET | /api/v1/cities | -
